,Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %,Open Start,Open End
9346,TWTR,2017-10-26,Sep-17,$0.06 ,$0.10 ,Before Open,0.04,66.67%,20.18000030517578,21.100000381469727
9347,TWTR,2017-07-27,Jun-17,$0.05 ,$0.08 ,Before Open,0.03,60.00%,16.65999984741211,17.469999313354492
9348,TWTR,2017-04-26,Mar-17,$0.02 ,$0.11 ,Before Open,0.09,450.00%,15.800000190734863,17.649999618530273
9349,TWTR,2017-02-09,Dec-16,$0.12 ,$0.16 ,Before Open,0.04,33.33%,15.960000038146973,15.020000457763672
9350,TWTR,2016-10-27,Sep-16,$0.09 ,$0.13 ,After Close,0.04,44.44%,17.700000762939453,19.479999542236328
9351,TWTR,2016-07-26,Jun-16,$0.10 ,$0.13 ,After Close,0.03,30.00%,16.34000015258789,18.809999465942383
9352,TWTR,2016-04-26,Mar-16,$0.10 ,$0.15 ,After Close,0.05,50.00%,15.149999618530272,14.84000015258789
9353,TWTR,2016-02-10,Dec-15,$0.12 ,$0.16 ,After Close,0.04,33.33%,14.06999969482422,15.979999542236328
9354,TWTR,2015-10-27,Sep-15,$0.05 ,$0.10 ,After Close,0.05,100.00%,28.1299991607666,24.36000061035156
9355,TWTR,2015-07-28,Jun-15,$0.05 ,$0.07 ,After Close,0.02,40.00%,32.59000015258789,27.06999969482422
9356,TWTR,2015-04-28,Mar-15,$0.04 ,$0.07 ,After Close,0.03,75.00%,40.209999084472656,35.91999816894531
9357,TWTR,2015-02-05,Dec-14,$0.06 ,$0.12 ,After Close,0.06,100.00%,46.119998931884766,48.2400016784668
9358,TWTR,2014-10-27,Sep-14,$0.01 ,$0.01 ,After Close,0,0.00%,-,-
9359,TWTR,2014-07-29,Jun-14,($0.01),$0.02 ,After Close,0.03,-300.00%,-,-
9360,TWTR,2014-04-29,Mar-14,($0.03),$0.00 ,After Close,0.03,-100.00%,-,-
9361,TWTR,2014-02-05,Dec-13,($0.02),$0.02 ,After Close,0.04,-200.00%,-,-
9362,ON,2022-08-01,Jun-22,$1.26 ,$1.34 ,Before Open,0.08,6.35%,64.44999694824219,-
9363,ON,2022-05-02,Mar-22,$1.05 ,$1.22 ,Before Open,0.17,16.19%,55.619998931884766,57.13999938964844
9364,ON,2022-02-07,Dec-21,$0.94 ,$1.09 ,Before Open,0.15,15.96%,62.130001068115234,61.900001525878906
9365,ON,2021-11-01,Sep-21,$0.74 ,$0.87 ,Before Open,0.13,17.57%,55.97999954223633,63.59000015258789
9366,ON,2021-08-02,Jun-21,$0.49 ,$0.63 ,Before Open,0.14,28.57%,43.869998931884766,48.2400016784668
9367,ON,2021-05-03,Mar-21,$0.34 ,$0.35 ,Before Open,0.01,2.94%,-,-
9368,ON,2021-02-01,Dec-20,$0.28 ,$0.35 ,Before Open,0.07,25.00%,37.52999877929688,39.90999984741211
9369,ON,2020-10-31,Sep-20,$0.19 ,$0.27 ,Before Open,0.08,42.11%,-,-
9370,ON,2020-08-08,Jun-20,$0.02 ,$0.12 ,Before Open,0.1,500.00%,-,-
9371,ON,2020-05-09,Mar-20,$0.15 ,$0.10 ,Before Open,-0.05,-33.33%,-,-
9372,ON,2020-02-03,Dec-19,$0.33 ,$0.30 ,Before Open,-0.03,-9.09%,-,-
9373,ON,2019-10-27,Sep-19,$0.36 ,$0.33 ,Before Open,-0.03,-8.33%,-,-
9374,ON,2019-08-04,Jun-19,$0.42 ,$0.42 ,Before Open,0,0.00%,-,-
9375,ON,2019-04-27,Mar-19,$0.40 ,$0.43 ,Before Open,0.03,7.50%,-,-
9376,ON,2019-02-01,Dec-18,$0.48 ,$0.53 ,Before Open,0.05,10.42%,21.170000076293945,22.09000015258789
9377,ON,2018-10-28,Sep-18,$0.50 ,$0.57 ,Before Open,0.07,14.00%,-,-
9378,ON,2018-07-29,Jun-18,$0.45 ,$0.46 ,Before Open,0.01,2.22%,-,-
9379,ON,2018-04-29,Mar-18,$0.39 ,$0.40 ,Before Open,0.01,2.56%,-,-
9380,ON,2018-02-02,Dec-17,$0.37 ,$0.39 ,Before Open,0.02,5.41%,23.489999771118164,25.559999465942383
9381,ON,2017-11-05,Sep-17,$0.40 ,$0.30 ,Before Open,-0.1,-25.00%,-,-
9382,ON,2017-08-06,Jun-17,$0.33 ,$0.26 ,Before Open,-0.07,-21.21%,-,-
9383,ON,2017-05-07,Mar-17,$0.26 ,$0.21 ,Before Open,-0.05,-19.23%,-,-
9384,ON,2017-02-12,Dec-16,$0.23 ,$0.32 ,Before Open,0.09,39.13%,-,-
9385,ON,2016-11-06,Sep-16,$0.24 ,$0.23 ,Before Open,-0.01,-4.17%,-,-
9386,ON,2016-08-06,Jun-16,$0.20 ,$0.21 ,Before Open,0.01,5.00%,-,-
9387,ON,2016-05-08,Mar-16,$0.15 ,$0.17 ,Before Open,0.02,13.33%,-,-
9388,ON,2016-02-06,Dec-15,$0.19 ,$0.19 ,Before Open,0,0.00%,-,-
9389,ON,2015-10-29,Sep-15,$0.23 ,$0.23 ,After Close,0,0.00%,-,-
9390,ON,2015-08-02,Jun-15,$0.22 ,$0.22 ,Before Open,0,0.00%,-,-
9391,ON,2015-05-03,Mar-15,$0.18 ,$0.20 ,Before Open,0.02,11.11%,-,-
9392,PPG,2022-07-21,Jun-22,$1.75 ,$1.81 ,After Close,0.06,3.43%,-,-
9393,PPG,2022-04-21,Mar-22,$1.12 ,$1.37 ,After Close,0.25,22.32%,134.9499969482422,126.16999816894533
9394,PPG,2022-01-20,Dec-21,$1.19 ,$1.26 ,After Close,0.07,5.88%,157.61000061035156,122.62999725341795
9395,PPG,2021-10-20,Sep-21,$1.56 ,$1.69 ,After Close,0.13,8.33%,156.9199981689453,158.8300018310547
9396,PPG,2021-07-19,Jun-21,$2.19 ,$1.94 ,After Close,-0.25,-11.42%,-,-
9397,PPG,2021-04-15,Mar-21,$1.58 ,$1.88 ,After Close,0.3,18.99%,169.2899932861328,180.80999755859372
9398,PPG,2021-01-21,Dec-20,$1.57 ,$1.59 ,After Close,0.02,1.27%,-,-
9399,PPG,2020-10-19,Sep-20,$1.92 ,$1.93 ,After Close,0.01,0.52%,-,-
9400,PPG,2020-07-16,Jun-20,$0.65 ,$0.99 ,After Close,0.34,52.31%,118.80999755859376,120.9499969482422
9401,PPG,2020-04-27,Mar-20,$1.20 ,$1.19 ,After Close,-0.01,-0.83%,-,-
9402,PPG,2020-01-16,Dec-19,$1.35 ,$1.31 ,Before Open,-0.04,-2.96%,-,-
9403,PPG,2019-10-17,Sep-19,$1.61 ,$1.67 ,Before Open,0.06,3.73%,-,-
9404,PPG,2019-07-18,Jun-19,$1.83 ,$1.85 ,Before Open,0.02,1.09%,-,-
9405,PPG,2019-04-18,Mar-19,$1.21 ,$1.38 ,Before Open,0.17,14.05%,118.6500015258789,109.08000183105467
9406,PPG,2019-01-17,Dec-18,$1.09 ,$1.15 ,Before Open,0.06,5.50%,106.20999908447266,111.31999969482422
9407,PPG,2018-10-18,Sep-18,$1.43 ,$1.45 ,Before Open,0.02,1.40%,-,-
9408,PPG,2018-07-19,Jun-18,$1.89 ,$1.90 ,Before Open,0.01,0.53%,-,-
9409,PPG,2018-04-19,Mar-18,$1.41 ,$1.39 ,Before Open,-0.02,-1.42%,-,-
9410,PPG,2018-01-18,Dec-17,$1.18 ,$1.19 ,Before Open,0.01,0.85%,-,-
9411,PPG,2017-10-19,Sep-17,$1.52 ,$1.52 ,Before Open,0,0.00%,-,-
9412,PPG,2017-07-20,Jun-17,$1.81 ,$1.83 ,Before Open,0.02,1.10%,-,-
9413,PPG,2017-04-20,Mar-17,$1.31 ,$1.35 ,Before Open,0.04,3.05%,-,-
9414,PPG,2017-01-19,Dec-16,$1.18 ,$1.19 ,Before Open,0.01,0.85%,-,-
9415,PPG,2016-10-20,Sep-16,$1.57 ,$1.56 ,Before Open,-0.01,-0.64%,-,-
9416,PPG,2016-07-21,Jun-16,$1.84 ,$1.85 ,Before Open,0.01,0.54%,-,-
9417,PPG,2016-04-21,Mar-16,$1.30 ,$1.31 ,Before Open,0.01,0.77%,-,-
9418,PPG,2016-01-21,Dec-15,$1.23 ,$1.23 ,Before Open,0,0.00%,-,-
9419,PPG,2015-10-15,Sep-15,$1.61 ,$1.61 ,Before Open,0,0.00%,-,-
9420,PPG,2015-07-16,Jun-15,$1.62 ,$1.67 ,Before Open,0.05,3.09%,-,-
9421,PPG,2015-04-16,Mar-15,$1.17 ,$1.19 ,Before Open,0.02,1.71%,-,-
9422,PPG,2015-01-15,Dec-14,$0.99 ,$1.06 ,Before Open,0.07,7.07%,113.03500366210938,118.44499969482422
9423,PPG,2014-10-16,Sep-14,$1.38 ,$1.41 ,Before Open,0.03,2.17%,-,-
9424,PPG,2014-07-17,Jun-14,$1.40 ,$1.42 ,Before Open,0.02,1.43%,-,-
9425,PPG,2014-04-17,Mar-14,$0.94 ,$0.99 ,Before Open,0.05,5.32%,99.0500030517578,100.70500183105467
9426,PPG,2014-01-16,Dec-13,$0.87 ,$0.91 ,Before Open,0.04,4.60%,-,-
9427,PPG,2013-10-17,Sep-13,$1.17 ,$1.22 ,Before Open,0.05,4.27%,-,-
9428,PPG,2013-07-18,Jun-13,$1.17 ,$1.23 ,Before Open,0.06,5.13%,80.03500366210938,78.2699966430664
9429,PPG,2013-04-18,Mar-13,$0.78 ,$0.79 ,Before Open,0.01,1.28%,-,-
9430,PPG,2013-01-14,Dec-12,$0.77 ,$0.77 ,Before Open,0,0.00%,-,-
9431,PPG,2012-10-18,Sep-12,$1.11 ,$1.12 ,Before Open,0.01,0.90%,-,-
9432,HPQ,2022-08-30,Jul-22,$1.04 ,$1.04 ,After Close,0,0.00%,-,-
9433,HPQ,2022-05-31,Apr-22,$1.06 ,$1.08 ,After Close,0.02,1.89%,-,-
9434,HPQ,2022-02-28,Jan-22,$1.04 ,$1.10 ,After Close,0.06,5.77%,34.209999084472656,38.52999877929688
9435,HPQ,2021-11-23,Oct-21,$0.88 ,$0.94 ,After Close,0.06,6.82%,34.0,38.900001525878906
9436,HPQ,2021-08-26,Jul-21,$0.84 ,$1.00 ,After Close,0.16,19.05%,27.790000915527344,27.96999931335449
9437,HPQ,2021-05-27,Apr-21,$0.89 ,$0.93 ,After Close,0.04,4.49%,-,-
9438,HPQ,2021-02-25,Jan-21,$0.65 ,$0.92 ,After Close,0.27,41.54%,29.420000076293945,32.97999954223633
9439,HPQ,2020-11-24,Oct-20,$0.52 ,$0.62 ,After Close,0.1,19.23%,22.8799991607666,25.5
9440,HPQ,2020-08-27,Jul-20,$0.43 ,$0.49 ,After Close,0.06,13.95%,19.280000686645508,19.56999969482422
9441,HPQ,2020-05-27,Apr-20,$0.44 ,$0.51 ,After Close,0.07,15.91%,15.699999809265137,16.450000762939453
9442,HPQ,2020-02-24,Jan-20,$0.54 ,$0.65 ,After Close,0.11,20.37%,22.979999542236328,15.699999809265137
9443,HPQ,2019-11-26,Oct-19,$0.58 ,$0.60 ,After Close,0.02,3.45%,-,-
9444,HPQ,2019-08-22,Jul-19,$0.55 ,$0.58 ,After Close,0.03,5.45%,17.31999969482422,16.530000686645508
9445,HPQ,2019-05-23,Apr-19,$0.51 ,$0.53 ,After Close,0.02,3.92%,-,-
9446,HPQ,2019-02-27,Jan-19,$0.52 ,$0.52 ,After Close,0,0.00%,-,-
9447,HPQ,2018-11-29,Oct-18,$0.54 ,$0.54 ,After Close,0,0.00%,-,-
9448,HPQ,2018-08-23,Jul-18,$0.50 ,$0.52 ,After Close,0.02,4.00%,-,-
9449,HPQ,2018-05-29,Apr-18,$0.48 ,$0.48 ,After Close,0,0.00%,-,-
9450,HPQ,2018-02-22,Jan-18,$0.42 ,$0.48 ,After Close,0.06,14.29%,22.75,20.940000534057617
9451,HPQ,2017-11-21,Oct-17,$0.44 ,$0.44 ,After Close,0,0.00%,-,-
9452,HPQ,2017-08-23,Jul-17,$0.42 ,$0.43 ,After Close,0.01,2.38%,-,-
9453,HPQ,2017-05-24,Apr-17,$0.39 ,$0.40 ,After Close,0.01,2.56%,-,-
9454,HPQ,2017-02-22,Jan-17,$0.37 ,$0.38 ,After Close,0.01,2.70%,-,-
9455,HPQ,2016-11-22,Oct-16,$0.36 ,$0.36 ,After Close,0,0.00%,-,-
9456,HPQ,2016-08-24,Jul-16,$0.45 ,$0.48 ,After Close,0.03,6.67%,13.640000343322754,15.619999885559082
9457,HPQ,2016-05-25,Apr-16,$0.39 ,$0.41 ,After Close,0.02,5.13%,12.5,13.170000076293944
9458,HPQ,2016-02-24,Jan-16,$0.44 ,$0.36 ,After Close,-0.08,-18.18%,-,-
9459,HPQ,2015-11-24,Oct-15,$0.96 ,$0.93 ,After Close,-0.03,-3.12%,-,-
9460,HPQ,2015-08-20,Jul-15,$0.85 ,$0.88 ,After Close,0.03,3.53%,-,-
9461,HPQ,2015-05-21,Apr-15,$0.86 ,$0.87 ,After Close,0.01,1.16%,-,-
9462,HPQ,2015-02-24,Jan-15,$0.91 ,$0.92 ,After Close,0.01,1.10%,-,-
9463,HPQ,2014-11-25,Oct-14,$1.05 ,$1.06 ,After Close,0.01,0.95%,-,-
9464,HPQ,2014-08-20,Jul-14,$0.89 ,$0.89 ,After Close,0,0.00%,-,-
9465,HPQ,2014-05-22,Apr-14,$0.88 ,$0.88 ,After Close,0,0.00%,-,-
9466,HPQ,2014-02-20,Jan-14,$0.85 ,$0.90 ,After Close,0.05,5.88%,13.905540466308594,15.090826988220217
9467,HPQ,2013-11-26,Oct-13,$1.00 ,$1.01 ,After Close,0.01,1.00%,-,-
9468,HPQ,2013-08-21,Jul-13,$0.87 ,$0.86 ,After Close,-0.01,-1.15%,-,-
9469,HPQ,2013-05-22,Apr-13,$0.81 ,$0.87 ,After Close,0.06,7.41%,10.540417671203612,11.675748825073242
9470,HPQ,2013-02-21,Jan-13,$0.71 ,$0.82 ,After Close,0.11,15.49%,8.269755363464355,10.01362419128418
9471,HPQ,2012-11-20,Oct-12,$1.14 ,$1.16 ,Before Open,0.02,1.75%,-,-
9472,IDXX,2022-08-02,Jun-22,$1.54 ,$1.56 ,Before Open,0.02,1.30%,-,-
9473,IDXX,2022-05-04,Mar-22,$2.25 ,$2.27 ,Before Open,0.02,0.89%,-,-
9474,IDXX,2022-02-02,Dec-21,$1.67 ,$1.89 ,Before Open,0.22,13.17%,525.1699829101562,527.0399780273438
9475,IDXX,2021-11-02,Sep-21,$1.88 ,$2.03 ,Before Open,0.15,7.98%,624.9000244140625,613.25
9476,IDXX,2021-07-30,Jun-21,$2.01 ,$2.34 ,Before Open,0.33,16.42%,687.4099731445312,663.219970703125
9477,IDXX,2021-05-04,Mar-21,$1.72 ,$2.35 ,Before Open,0.63,36.63%,532.5999755859375,591.4500122070312
9478,IDXX,2021-02-02,Dec-20,$1.43 ,$2.01 ,Before Open,0.58,40.56%,504.1700134277344,493.5199890136719
9479,IDXX,2020-10-29,Sep-20,$1.42 ,$1.69 ,Before Open,0.27,19.01%,438.4700012207031,458.8399963378906
9480,IDXX,2020-07-31,Jun-20,$1.20 ,$1.72 ,Before Open,0.52,43.33%,398.0199890136719,367.0
9481,IDXX,2020-04-30,Mar-20,$1.23 ,$1.29 ,Before Open,0.06,4.88%,-,-
9482,IDXX,2020-01-31,Dec-19,$0.91 ,$1.04 ,Before Open,0.13,14.29%,276.0799865722656,228.92999267578125
9483,IDXX,2019-10-31,Sep-19,$1.13 ,$1.24 ,Before Open,0.11,9.73%,285.5599975585937,253.82000732421875
9484,IDXX,2019-08-01,Jun-19,$1.37 ,$1.43 ,Before Open,0.06,4.38%,-,-
9485,IDXX,2019-05-01,Mar-19,$1.04 ,$1.17 ,Before Open,0.13,12.50%,234.6300048828125,267.1199951171875
9486,IDXX,2019-02-01,Dec-18,$0.90 ,$0.98 ,Before Open,0.08,8.89%,205.5,216.9900054931641
9487,IDXX,2018-11-01,Sep-18,$0.98 ,$1.05 ,Before Open,0.07,7.14%,206.0,185.6000061035156
9488,IDXX,2018-08-01,Jun-18,$1.18 ,$1.23 ,Before Open,0.05,4.24%,-,-
9489,IDXX,2018-05-04,Mar-18,$0.93 ,$1.01 ,Before Open,0.08,8.60%,215.75,224.50999450683597
9490,IDXX,2018-02-01,Dec-17,$0.73 ,$0.77 ,Before Open,0.04,5.48%,193.52999877929688,203.47000122070312
9491,IDXX,2017-10-31,Sep-17,$0.75 ,$0.79 ,Before Open,0.04,5.33%,167.7899932861328,158.35000610351562
9492,IDXX,2017-08-01,Jun-17,$0.85 ,$0.95 ,Before Open,0.1,11.76%,154.52000427246094,158.19000244140625
9493,IDXX,2017-04-28,Mar-17,$0.61 ,$0.65 ,Before Open,0.04,6.56%,168.3000030517578,159.35000610351562
9494,IDXX,2017-02-02,Dec-16,$0.51 ,$0.58 ,Before Open,0.07,13.73%,139.52999877929688,152.17999267578125
9495,IDXX,2016-11-01,Sep-16,$0.59 ,$0.62 ,Before Open,0.03,5.08%,103.70999908447266,119.63999938964844
9496,IDXX,2016-08-02,Jun-16,$0.62 ,$0.80 ,Before Open,0.18,29.03%,105.0,108.4800033569336
9497,IDXX,2016-04-29,Mar-16,$0.46 ,$0.51 ,Before Open,0.05,10.87%,85.0,89.02999877929688
9498,IDXX,2016-01-29,Dec-15,$0.44 ,$0.48 ,Before Open,0.04,9.09%,69.8499984741211,77.48999786376953
9499,IDXX,2015-10-28,Sep-15,$0.53 ,$0.54 ,Before Open,0.01,1.89%,-,-
9500,IDXX,2015-07-30,Jun-15,$0.58 ,$0.60 ,Before Open,0.02,3.45%,-,-
9501,IDXX,2015-04-28,Mar-15,$0.50 ,$0.49 ,Before Open,-0.01,-2.00%,-,-
9502,IDXX,2015-01-30,Dec-14,$0.36 ,$0.48 ,Before Open,0.12,33.33%,79.53500366210938,76.24500274658203
9503,IDXX,2014-10-24,Sep-14,$0.44 ,$0.53 ,Before Open,0.09,20.45%,67.66500091552734,73.20500183105469
9504,IDXX,2014-07-25,Jun-14,$0.53 ,$0.55 ,Before Open,0.02,3.77%,-,-
9505,IDXX,2014-04-25,Mar-14,--,$0.45 ,Before Open,-,-,-,-
9506,IDXX,2014-02-04,Dec-13,$0.41 ,$0.41 ,Before Open,0,0.00%,-,-
9507,IDXX,2013-10-22,Sep-13,$0.42 ,$0.43 ,Before Open,0.01,2.38%,-,-
9508,IDXX,2013-07-23,Jun-13,$0.49 ,$0.50 ,Before Open,0.01,2.04%,-,-
9509,IDXX,2013-04-23,Mar-13,$0.41 ,$0.41 ,Before Open,0,0.00%,-,-
9510,IDXX,2013-01-29,Dec-12,$0.36 ,$0.37 ,Before Open,0.01,2.78%,-,-
9511,IDXX,2012-10-19,Sep-12,$0.37 ,$0.38 ,Before Open,0.01,2.70%,-,-
9512,FAST,2022-07-13,Jun-22,$0.50 ,$0.50 ,Before Open,0,0.00%,-,-
9513,FAST,2022-04-13,Mar-22,$0.44 ,$0.47 ,Before Open,0.03,6.82%,59.0,53.040000915527344
9514,FAST,2022-01-19,Dec-21,$0.37 ,$0.40 ,Before Open,0.03,8.11%,58.70000076293945,52.9900016784668
9515,FAST,2021-10-12,Sep-21,$0.41 ,$0.42 ,Before Open,0.01,2.44%,-,-
9516,FAST,2021-07-13,Jun-21,$0.41 ,$0.42 ,Before Open,0.01,2.44%,-,-
9517,FAST,2021-04-13,Mar-21,$0.37 ,$0.37 ,Before Open,0,0.00%,-,-
9518,FAST,2021-01-20,Dec-20,$0.33 ,$0.34 ,Before Open,0.01,3.03%,-,-
9519,FAST,2020-10-13,Sep-20,$0.37 ,$0.38 ,Before Open,0.01,2.70%,-,-
9520,FAST,2020-07-14,Jun-20,$0.36 ,$0.42 ,Before Open,0.06,16.67%,43.619998931884766,47.869998931884766
9521,FAST,2020-04-14,Mar-20,$0.34 ,$0.35 ,Before Open,0.01,2.94%,-,-
9522,FAST,2020-01-17,Dec-19,$0.32 ,$0.31 ,Before Open,-0.01,-3.13%,-,-
9523,FAST,2019-10-11,Sep-19,$0.35 ,$0.37 ,Before Open,0.02,5.71%,35.349998474121094,35.810001373291016
9524,FAST,2019-07-11,Jun-19,$0.37 ,$0.36 ,Before Open,-0.01,-2.70%,-,-
9525,FAST,2019-04-11,Mar-19,$0.34 ,$0.34 ,Before Open,0,0.00%,-,-
9526,FAST,2019-01-17,Dec-18,$0.30 ,$0.30 ,Before Open,0,0.00%,-,-
9527,FAST,2018-10-10,Sep-18,$0.34 ,$0.35 ,Before Open,0.01,2.94%,-,-
9528,FAST,2018-07-11,Jun-18,$0.33 ,$0.37 ,Before Open,0.04,12.12%,27.309999465942383,30.354999542236328
9529,FAST,2018-04-11,Mar-18,$0.31 ,$0.31 ,Before Open,0,0.00%,-,-
9530,FAST,2018-01-17,Dec-17,$0.23 ,$0.23 ,Before Open,0,0.00%,-,-
9531,FAST,2017-10-11,Sep-17,$0.25 ,$0.25 ,Before Open,0,0.00%,-,-
9532,FAST,2017-07-12,Jun-17,$0.25 ,$0.26 ,Before Open,0.01,4.00%,-,-
9533,FAST,2017-04-12,Mar-17,$0.23 ,$0.23 ,Before Open,0,0.00%,-,-
9534,FAST,2017-01-18,Dec-16,$0.19 ,$0.20 ,Before Open,0.01,5.26%,25.43000030517578,25.325000762939453
9535,FAST,2016-10-11,Sep-16,$0.23 ,$0.22 ,Before Open,-0.01,-4.35%,-,-
9536,FAST,2016-07-12,Jun-16,$0.24 ,$0.23 ,Before Open,-0.01,-4.17%,-,-
9537,FAST,2016-04-12,Mar-16,$0.22 ,$0.22 ,Before Open,0,0.00%,-,-
9538,FAST,2016-01-15,Dec-15,$0.20 ,$0.20 ,Before Open,0,0.00%,-,-
9539,FAST,2015-10-13,Sep-15,$0.23 ,$0.24 ,Before Open,0.01,4.35%,-,-
9540,FAST,2015-07-14,Jun-15,$0.24 ,$0.24 ,Before Open,0,0.00%,-,-
9541,FAST,2015-04-14,Mar-15,$0.21 ,$0.22 ,Before Open,0.01,4.76%,-,-
9542,FAST,2015-01-15,Dec-14,$0.20 ,$0.20 ,Before Open,0,0.00%,-,-
9543,FAST,2014-10-10,Sep-14,$0.23 ,$0.23 ,Before Open,0,0.00%,-,-
9544,FAST,2014-07-11,Jun-14,$0.22 ,$0.22 ,Before Open,0,0.00%,-,-
9545,FAST,2014-04-11,Mar-14,$0.19 ,$0.19 ,Before Open,0,0.00%,-,-
9546,FAST,2014-01-15,Dec-13,$0.17 ,$0.17 ,Before Open,0,0.00%,-,-
9547,FAST,2013-10-09,Sep-13,$0.21 ,$0.20 ,Before Open,-0.01,-4.76%,-,-
9548,FAST,2013-07-10,Jun-13,$0.21 ,$0.21 ,Before Open,0,0.00%,-,-
9549,FAST,2013-04-10,Mar-13,$0.19 ,$0.19 ,Before Open,0,0.00%,-,-
9550,FAST,2013-01-17,Dec-12,$0.17 ,$0.17 ,Before Open,0,0.00%,-,-
9551,FAST,2011-01-18,Dec-10,--,$0.11 ,Before Open,-,-,-,-
9552,WBD,2022-08-04,Jun-22,$0.00 ,($0.11),After Close,-0.11,-,-,-
9553,WBD,2022-04-26,Mar-22,$0.56 ,$0.69 ,Before Open,0.13,23.21%,19.86000061035156,16.5
9554,BIIB,2022-07-20,Jun-22,$4.09 ,$5.25 ,Before Open,1.16,28.36%,208.2700042724609,194.7700042724609
9555,BIIB,2022-05-03,Mar-22,$4.41 ,$3.62 ,Before Open,-0.79,-17.91%,-,-
9556,BIIB,2022-02-03,Dec-21,$3.32 ,$3.39 ,Before Open,0.07,2.11%,-,-
9557,BIIB,2021-10-20,Sep-21,$4.15 ,$4.77 ,Before Open,0.62,14.94%,266.29998779296875,227.69000244140625
9558,BIIB,2021-07-22,Jun-21,$4.57 ,$5.68 ,Before Open,1.11,24.29%,322.1000061035156,336.79998779296875
9559,BIIB,2021-04-22,Mar-21,$5.06 ,$5.34 ,Before Open,0.28,5.53%,260.3299865722656,295.3500061035156
9560,BIIB,2021-02-03,Dec-20,$4.93 ,$4.58 ,Before Open,-0.35,-7.10%,-,-
9561,BIIB,2020-10-21,Sep-20,$8.06 ,$8.84 ,Before Open,0.78,9.68%,268.75,244.8600006103516
9562,BIIB,2020-07-22,Jun-20,$8.03 ,$10.26 ,Before Open,2.23,27.77%,282.260009765625,286.2200012207031
9563,BIIB,2020-04-22,Mar-20,$7.74 ,$9.14 ,Before Open,1.4,18.09%,293.6099853515625,300.6099853515625
9564,BIIB,2020-01-30,Dec-19,$8.01 ,$8.34 ,Before Open,0.33,4.12%,-,-
9565,BIIB,2019-10-22,Sep-19,$8.27 ,$9.17 ,Before Open,0.9,10.88%,285.239990234375,291.0
9566,BIIB,2019-07-23,Jun-19,$7.58 ,$9.15 ,Before Open,1.57,20.71%,244.6999969482422,220.44000244140625
9567,BIIB,2019-04-24,Mar-19,$6.87 ,$6.98 ,Before Open,0.11,1.60%,-,-
9568,BIIB,2019-01-29,Dec-18,$6.72 ,$6.99 ,Before Open,0.27,4.02%,-,-
9569,BIIB,2018-10-23,Sep-18,$6.80 ,$7.40 ,Before Open,0.6,8.82%,315.94000244140625,324.6000061035156
9570,BIIB,2018-07-24,Jun-18,$5.22 ,$5.80 ,Before Open,0.58,11.11%,374.1000061035156,345.44000244140625
9571,BIIB,2018-04-24,Mar-18,$5.93 ,$6.05 ,Before Open,0.12,2.02%,-,-
9572,BIIB,2018-01-25,Dec-17,$5.44 ,$5.26 ,Before Open,-0.18,-3.31%,-,-
9573,BIIB,2017-10-24,Sep-17,$5.70 ,$6.31 ,Before Open,0.61,10.70%,317.9599914550781,315.4200134277344
9574,BIIB,2017-07-25,Jun-17,$4.36 ,$5.04 ,Before Open,0.68,15.60%,288.54998779296875,317.3599853515625
9575,BIIB,2017-04-25,Mar-17,$4.97 ,$5.20 ,Before Open,0.23,4.63%,-,-
9576,BIIB,2017-01-26,Dec-16,$4.97 ,$5.04 ,Before Open,0.07,1.41%,-,-
9577,BIIB,2016-10-26,Sep-16,$4.99 ,$5.19 ,Before Open,0.2,4.01%,-,-
9578,BIIB,2016-07-21,Jun-16,$4.69 ,$5.21 ,Before Open,0.52,11.09%,282.0899963378906,311.8299865722656
9579,BIIB,2016-04-21,Mar-16,$4.48 ,$4.79 ,Before Open,0.31,6.92%,280.3999938964844,290.0
9580,BIIB,2016-01-27,Dec-15,$4.07 ,$4.50 ,Before Open,0.43,10.57%,275.7699890136719,255.97999572753903
9581,BIIB,2015-10-21,Sep-15,$3.83 ,$4.48 ,Before Open,0.65,16.97%,276.3299865722656,277.0
9582,BIIB,2015-07-24,Jun-15,$4.10 ,$4.22 ,Before Open,0.12,2.93%,-,-
9583,BIIB,2015-04-24,Mar-15,$3.92 ,$3.82 ,Before Open,-0.1,-2.55%,-,-
9584,BIIB,2015-01-29,Dec-14,$3.76 ,$4.09 ,After Close,0.33,8.78%,372.75,415.4599914550781
9585,BIIB,2014-10-22,Sep-14,$3.43 ,$3.80 ,Before Open,0.37,10.79%,314.0,341.989990234375
9586,BIIB,2014-07-23,Jun-14,$2.87 ,$3.49 ,Before Open,0.62,21.60%,337.6000061035156,335.0400085449219
9587,BIIB,2014-04-23,Mar-14,$2.56 ,$2.47 ,Before Open,-0.09,-3.52%,-,-
9588,BIIB,2014-01-29,Dec-13,$2.30 ,$2.34 ,Before Open,0.04,1.74%,-,-
9589,BIIB,2013-10-28,Sep-13,$2.14 ,$2.35 ,Before Open,0.21,9.81%,255.8500061035156,284.6600036621094
9590,BIIB,2013-07-25,Jun-13,$1.96 ,$2.30 ,Before Open,0.34,17.35%,226.3999938964844,226.08999633789065
9591,BIIB,2013-04-25,Mar-13,$1.60 ,$1.97 ,Before Open,0.37,23.13%,215.88999938964844,225.80999755859372
9592,BIIB,2013-01-28,Dec-12,$1.46 ,$1.40 ,Before Open,-0.06,-4.11%,-,-
