Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %
ULTA,6/11/2013,Apr-13,$0.62 ,$0.65 ,After Close,0.03,4.84%
ULTA,3/14/2013,Jan-13,$0.98 ,$1.00 ,After Close,0.02,2.04%
ULTA,11/29/2012,Oct-12,$0.56 ,$0.59 ,After Close,0.03,5.36%
DRE,7/27/2022,Jun-22,$0.47 ,$0.27 ,After Close,-0.2,-42.55%
DRE,4/27/2022,Mar-22,$0.44 ,$0.72 ,After Close,0.28,63.64%
DRE,1/26/2022,Dec-21,$0.45 ,$0.27 ,After Close,-0.18,-40.00%
DRE,10/27/2021,Sep-21,$0.44 ,$1.30 ,After Close,0.86,195.45%
DRE,7/28/2021,Jun-21,$0.43 ,$0.47 ,After Close,0.04,9.30%
DRE,4/28/2021,Mar-21,$0.39 ,$0.21 ,After Close,-0.18,-46.15%
DRE,1/27/2021,Dec-20,$0.41 ,$0.45 ,After Close,0.04,9.76%
DRE,10/28/2020,Sep-20,$0.39 ,$0.19 ,After Close,-0.2,-51.28%
DRE,7/29/2020,Jun-20,$0.37 ,$0.11 ,After Close,-0.26,-70.27%
DRE,4/29/2020,Mar-20,$0.35 ,$0.05 ,After Close,-0.3,-85.71%
DRE,1/29/2020,Dec-19,$0.38 ,$0.23 ,After Close,-0.15,-39.47%
DRE,10/30/2019,Sep-19,$0.37 ,$0.62 ,After Close,0.25,67.57%
DRE,7/31/2019,Jun-19,$0.35 ,$0.20 ,After Close,-0.15,-42.86%
DRE,4/24/2019,Mar-19,$0.32 ,$0.12 ,After Close,-0.2,-62.50%
DRE,1/30/2019,Dec-18,$0.35 ,$0.18 ,After Close,-0.17,-48.57%
DRE,10/24/2018,Sep-18,$0.34 ,$0.14 ,After Close,-0.2,-58.82%
DRE,7/25/2018,Jun-18,$0.33 ,$0.53 ,After Close,0.2,60.61%
DRE,4/25/2018,Mar-18,$0.30 ,$0.20 ,After Close,-0.1,-33.33%
DRE,1/31/2018,Dec-17,$0.30 ,$0.17 ,After Close,-0.13,-43.33%
DRE,10/25/2017,Sep-17,$0.29 ,$0.12 ,After Close,-0.17,-58.62%
DRE,7/26/2017,Jun-17,$0.30 ,$0.33 ,After Close,0.03,10.00%
DRE,4/26/2017,Mar-17,$0.29 ,$0.20 ,After Close,-0.09,-31.03%
DRE,1/25/2017,Dec-16,$0.30 ,$0.13 ,After Close,-0.17,-56.67%
DRE,10/26/2016,Sep-16,$0.30 ,$0.32 ,After Close,0.02,6.67%
DRE,7/27/2016,Jun-16,$0.30 ,$0.31 ,After Close,0.01,3.33%
DRE,4/27/2016,Mar-16,$0.28 ,$0.12 ,After Close,-0.16,-57.14%
DRE,1/27/2016,Dec-15,$0.29 ,$0.05 ,After Close,-0.24,-82.76%
DRE,10/28/2015,Sep-15,$0.29 ,$0.22 ,After Close,-0.07,-24.14%
DRE,7/29/2015,Jun-15,$0.29 ,$0.16 ,After Close,-0.13,-44.83%
DRE,4/29/2015,Mar-15,$0.30 ,$0.11 ,After Close,-0.19,-63.33%
DRE,1/28/2015,Dec-14,$0.30 ,($0.01),After Close,-0.31,-103.33%
DRE,10/29/2014,Sep-14,$0.30 ,$0.18 ,After Close,-0.12,-40.00%
DRE,7/30/2014,Jun-14,$0.29 ,$0.38 ,After Close,0.09,31.03%
DRE,4/30/2014,Mar-14,$0.28 ,$0.01 ,After Close,-0.27,-96.43%
DRE,1/29/2014,Dec-13,$0.27 ,$0.12 ,After Close,-0.15,-55.56%
DRE,10/30/2013,Sep-13,$0.28 ,($0.05),After Close,-0.33,-117.86%
DRE,7/31/2013,Jun-13,$0.27 ,($0.07),--,-0.34,-125.93%
DRE,4/24/2013,Mar-13,$0.26 ,$0.06 ,After Close,-0.2,-76.92%
DRE,1/30/2013,Dec-12,$0.27 ,($0.13),After Close,-0.4,-148.15%
DRE,10/31/2012,Sep-12,$0.26 ,($0.11),After Close,-0.37,-142.31%
DRE,7/27/2011,Jun-11,--,($0.13),--,-,-
DRE,4/27/2011,Mar-11,--,$0.14 ,--,-,-
DRE,7/28/2010,Jun-10,--,($0.21),--,-,-
ZBH,8/2/2022,Jun-22,$1.63 ,$1.82 ,Before Open,0.19,11.66%
ZBH,5/3/2022,Mar-22,$1.40 ,$1.61 ,Before Open,0.21,15.00%
ZBH,2/7/2022,Dec-21,$1.96 ,$1.95 ,Before Open,-0.01,-0.51%
ZBH,11/4/2021,Sep-21,$1.75 ,$1.81 ,Before Open,0.06,3.43%
ZBH,8/3/2021,Jun-21,$1.84 ,$1.90 ,Before Open,0.06,3.26%
ZBH,5/4/2021,Mar-21,$1.51 ,$1.71 ,Before Open,0.2,13.25%
ZBH,2/5/2021,Dec-20,$2.06 ,$2.11 ,Before Open,0.05,2.43%
ZBH,11/6/2020,Sep-20,$1.05 ,$1.81 ,Before Open,0.76,72.38%
ZBH,8/4/2020,Jun-20,($0.72),$0.05 ,Before Open,0.77,-106.94%
ZBH,5/11/2020,Mar-20,$1.39 ,$1.70 ,Before Open,0.31,22.30%
ZBH,2/4/2020,Dec-19,$2.26 ,$2.30 ,Before Open,0.04,1.77%
ZBH,11/5/2019,Sep-19,$1.76 ,$1.77 ,Before Open,0.01,0.57%
ZBH,7/26/2019,Jun-19,$1.92 ,$1.93 ,Before Open,0.01,0.52%
ZBH,4/26/2019,Mar-19,$1.86 ,$1.87 ,Before Open,0.01,0.54%
ZBH,2/1/2019,Dec-18,$2.18 ,$2.18 ,Before Open,0,0.00%
ZBH,10/26/2018,Sep-18,$1.60 ,$1.63 ,Before Open,0.03,1.87%
ZBH,7/27/2018,Jun-18,$1.88 ,$1.92 ,Before Open,0.04,2.13%
ZBH,4/26/2018,Mar-18,$1.87 ,$1.91 ,Before Open,0.04,2.14%
ZBH,1/30/2018,Dec-17,$2.10 ,$2.10 ,Before Open,0,0.00%
ZBH,11/1/2017,Sep-17,$1.74 ,$1.72 ,Before Open,-0.02,-1.15%
ZBH,7/27/2017,Jun-17,$2.10 ,$2.08 ,Before Open,-0.02,-0.95%
ZBH,4/27/2017,Mar-17,$2.11 ,$2.13 ,Before Open,0.02,0.95%
ZBH,1/31/2017,Dec-16,$2.11 ,$2.14 ,Before Open,0.03,1.42%
ZBH,10/31/2016,Sep-16,$1.79 ,$1.79 ,Before Open,0,0.00%
ZBH,7/28/2016,Jun-16,$1.96 ,$2.02 ,Before Open,0.06,3.06%
ZBH,4/28/2016,Mar-16,$1.93 ,$2.00 ,Before Open,0.07,3.63%
ZBH,1/28/2016,Dec-15,$2.04 ,$2.09 ,Before Open,0.05,2.45%
ZBH,10/29/2015,Sep-15,$1.55 ,$1.64 ,Before Open,0.09,5.81%
ZBH,7/30/2015,Jun-15,$1.56 ,$1.59 ,Before Open,0.03,1.92%
TSN,8/8/2022,Jun-22,$1.91 ,$1.94 ,Before Open,0.03,1.57%
TSN,5/9/2022,Mar-22,$1.83 ,$2.29 ,Before Open,0.46,25.14%
TSN,2/7/2022,Dec-21,$1.90 ,$2.87 ,Before Open,0.97,51.05%
TSN,11/15/2021,Sep-21,$2.20 ,$2.30 ,Before Open,0.1,4.55%
TSN,8/9/2021,Jun-21,$1.77 ,$2.70 ,Before Open,0.93,52.54%
TSN,5/10/2021,Mar-21,$1.11 ,$1.34 ,Before Open,0.23,20.72%
TSN,2/11/2021,Dec-20,$1.58 ,$1.94 ,Before Open,0.36,22.78%
TSN,11/16/2020,Sep-20,$1.15 ,$1.81 ,Before Open,0.66,57.39%
TSN,8/3/2020,Jun-20,$0.90 ,$1.40 ,Before Open,0.5,55.56%
TSN,5/4/2020,Mar-20,$1.21 ,$0.77 ,Before Open,-0.44,-36.36%
TSN,2/6/2020,Dec-19,$1.70 ,$1.66 ,Before Open,-0.04,-2.35%
TSN,11/12/2019,Sep-19,$1.23 ,$1.21 ,Before Open,-0.02,-1.63%
TSN,8/5/2019,Jun-19,$1.47 ,$1.47 ,Before Open,0,0.00%
TSN,5/6/2019,Mar-19,$1.12 ,$1.20 ,Before Open,0.08,7.14%
TSN,2/7/2019,Dec-18,$1.55 ,$1.58 ,Before Open,0.03,1.94%
TSN,11/13/2018,Sep-18,$1.33 ,$1.58 ,Before Open,0.25,18.80%
TSN,8/6/2018,Jun-18,$1.33 ,$1.50 ,Before Open,0.17,12.78%
TSN,5/7/2018,Mar-18,$1.32 ,$1.27 ,Before Open,-0.05,-3.79%
TSN,2/8/2018,Dec-17,$1.51 ,$1.81 ,Before Open,0.3,19.87%
TSN,11/13/2017,Sep-17,$1.38 ,$1.43 ,Before Open,0.05,3.62%
TSN,8/7/2017,Jun-17,$1.28 ,$1.28 ,Before Open,0,0.00%
TSN,5/8/2017,Mar-17,$1.06 ,$1.01 ,Before Open,-0.05,-4.72%
TSN,2/6/2017,Dec-16,$1.27 ,$1.59 ,Before Open,0.32,25.20%
TSN,11/21/2016,Sep-16,$1.24 ,$0.96 ,Before Open,-0.28,-22.58%
TSN,8/8/2016,Jun-16,$1.07 ,$1.21 ,Before Open,0.14,13.08%
TSN,5/9/2016,Mar-16,$0.96 ,$1.07 ,Before Open,0.11,11.46%
TSN,2/5/2016,Dec-15,$0.87 ,$1.15 ,Before Open,0.28,32.18%
TSN,11/23/2015,Sep-15,$0.90 ,$0.83 ,Before Open,-0.07,-7.78%
TSN,8/3/2015,Jun-15,$0.95 ,$0.80 ,Before Open,-0.15,-15.79%
TSN,5/4/2015,Mar-15,$0.73 ,$0.75 ,Before Open,0.02,2.74%
TSN,1/30/2015,Dec-14,$0.70 ,$0.77 ,Before Open,0.07,10.00%
TSN,11/17/2014,Sep-14,$0.77 ,$0.87 ,Before Open,0.1,12.99%
TSN,7/28/2014,Jun-14,$0.83 ,$0.75 ,Before Open,-0.08,-9.64%
TSN,5/5/2014,Mar-14,$0.61 ,$0.60 ,Before Open,-0.01,-1.64%
TSN,1/31/2014,Dec-13,$0.65 ,$0.72 ,Before Open,0.07,10.77%
TSN,11/18/2013,Sep-13,$0.69 ,$0.70 ,Before Open,0.01,1.45%
TSN,8/5/2013,Jun-13,$0.59 ,$0.69 ,Before Open,0.1,16.95%
TSN,5/6/2013,Mar-13,$0.46 ,$0.36 ,Before Open,-0.1,-21.74%
TSN,2/1/2013,Dec-12,$0.39 ,$0.48 ,Before Open,0.09,23.08%
TSN,11/19/2012,Sep-12,$0.44 ,$0.55 ,Before Open,0.11,25.00%
VMC,8/4/2022,Jun-22,$1.66 ,$1.53 ,Before Open,-0.13,-7.83%
VMC,5/4/2022,Mar-22,$0.62 ,$0.73 ,Before Open,0.11,17.74%
VMC,2/16/2022,Dec-21,$1.18 ,$1.25 ,Before Open,0.07,5.93%
VMC,11/4/2021,Sep-21,$1.65 ,$1.54 ,Before Open,-0.11,-6.67%
VMC,8/4/2021,Jun-21,$1.67 ,$1.57 ,Before Open,-0.1,-5.99%
VMC,5/4/2021,Mar-21,$0.41 ,$0.69 ,Before Open,0.28,68.29%
VMC,2/16/2021,Dec-20,$0.99 ,$1.07 ,Before Open,0.08,8.08%
VMC,11/5/2020,Sep-20,$1.63 ,$1.56 ,Before Open,-0.07,-4.29%
VMC,8/4/2020,Jun-20,$1.38 ,$1.60 ,Before Open,0.22,15.94%
VMC,5/6/2020,Mar-20,$0.41 ,$0.47 ,Before Open,0.06,14.63%
VMC,2/18/2020,Dec-19,$1.12 ,$1.08 ,Before Open,-0.04,-3.57%
VMC,11/6/2019,Sep-19,$1.70 ,$1.68 ,Before Open,-0.02,-1.18%
VMC,7/25/2019,Jun-19,$1.45 ,$1.48 ,Before Open,0.03,2.07%
VMC,5/2/2019,Mar-19,$0.33 ,$0.46 ,Before Open,0.13,39.39%
VMC,2/14/2019,Dec-18,$0.87 ,$0.99 ,Before Open,0.12,13.79%
VMC,10/30/2018,Sep-18,$1.36 ,$1.40 ,Before Open,0.04,2.94%
VMC,7/31/2018,Jun-18,$1.37 ,$1.23 ,Before Open,-0.14,-10.22%
VMC,5/3/2018,Mar-18,$0.22 ,$0.44 ,Before Open,0.22,100.00%
VMC,2/16/2018,Dec-17,$0.72 ,$0.74 ,Before Open,0.02,2.78%
VMC,11/1/2017,Sep-17,$0.95 ,$1.04 ,Before Open,0.09,9.47%
VMC,8/2/2017,Jun-17,$1.22 ,$0.90 ,Before Open,-0.32,-26.23%
VMC,5/10/2017,Mar-17,$0.22 ,$0.34 ,Before Open,0.12,54.55%
VMC,2/7/2017,Dec-16,$0.83 ,$0.69 ,Before Open,-0.14,-16.87%
VMC,11/2/2016,Sep-16,$1.12 ,$1.01 ,Before Open,-0.11,-9.82%
VMC,8/1/2016,Jun-16,$1.01 ,$0.90 ,After Close,-0.11,-10.89%
VMC,5/3/2016,Mar-16,$0.06 ,$0.26 ,Before Open,0.2,333.33%
VMC,2/4/2016,Dec-15,$0.60 ,$0.74 ,Before Open,0.14,23.33%
VMC,11/3/2015,Sep-15,$0.95 ,$0.95 ,Before Open,0,0.00%
VMC,8/3/2015,Jun-15,$0.66 ,$0.66 ,Before Open,0,0.00%
VMC,5/4/2015,Mar-15,($0.17),($0.16),Before Open,0.01,-5.88%
VMC,2/5/2015,Dec-14,$0.26 ,$0.31 ,Before Open,0.05,19.23%
VMC,11/4/2014,Sep-14,$0.51 ,$0.54 ,Before Open,0.03,5.88%
VMC,8/5/2014,Jun-14,$0.37 ,$0.37 ,Before Open,0,0.00%
VMC,5/6/2014,Mar-14,($0.34),($0.28),Before Open,0.06,-17.65%
VMC,2/6/2014,Dec-13,($0.03),$0.07 ,Before Open,0.1,-333.33%
VMC,11/4/2013,Sep-13,$0.25 ,$0.32 ,Before Open,0.07,28.00%
VMC,8/1/2013,Jun-13,$0.14 ,$0.13 ,Before Open,-0.01,-7.14%
VMC,5/2/2013,Mar-13,($0.37),($0.46),Before Open,-0.09,24.32%
VMC,2/14/2013,Dec-12,($0.11),($0.20),Before Open,-0.09,81.82%
VMC,11/8/2012,Sep-12,$0.17 ,$0.14 ,Before Open,-0.03,-17.65%
VMC,8/2/2011,Jun-11,--,$0.07 ,After Close,-,-
VMC,5/4/2011,Mar-11,--,($0.62),After Close,-,-
VMC,2/2/2011,Dec-10,--,($0.36),After Close,-,-
VMC,11/1/2010,Sep-10,--,$0.08 ,After Close,-,-
VMC,8/2/2010,Jun-10,--,$0.13 ,After Close,-,-
VMC,5/3/2010,Mar-10,--,($0.35),After Close,-,-
VMC,2/8/2010,Dec-09,--,($0.10),After Close,-,-
HIG,7/28/2022,Jun-22,$1.52 ,$2.15 ,After Close,0.63,41.45%
HIG,4/28/2022,Mar-22,$1.56 ,$1.66 ,After Close,0.1,6.41%
HIG,2/3/2022,Dec-21,$1.52 ,$2.02 ,After Close,0.5,32.89%
HIG,10/28/2021,Sep-21,$0.81 ,$1.26 ,After Close,0.45,55.56%
HIG,7/28/2021,Jun-21,$1.33 ,$2.33 ,After Close,1,75.19%
HIG,4/22/2021,Mar-21,$0.75 ,$0.56 ,After Close,-0.19,-25.33%
HIG,2/4/2021,Dec-20,$1.31 ,$1.76 ,After Close,0.45,34.35%
HIG,10/29/2020,Sep-20,$0.88 ,$1.46 ,After Close,0.58,65.91%
HIG,7/30/2020,Jun-20,$1.22 ,$1.22 ,After Close,0,0.00%
HIG,4/29/2020,Mar-20,$1.33 ,$1.34 ,After Close,0.01,0.75%
HIG,2/3/2020,Dec-19,$1.34 ,$1.43 ,After Close,0.09,6.72%
HIG,11/4/2019,Sep-19,$1.26 ,$1.50 ,After Close,0.24,19.05%
HIG,8/1/2019,Jun-19,$1.11 ,$1.33 ,After Close,0.22,19.82%
HIG,5/1/2019,Mar-19,$1.24 ,$1.39 ,After Close,0.15,12.10%
HIG,2/4/2019,Dec-18,$0.65 ,$0.78 ,After Close,0.13,20.00%
HIG,10/25/2018,Sep-18,$1.04 ,$1.15 ,After Close,0.11,10.58%
HIG,7/26/2018,Jun-18,$1.02 ,$1.13 ,After Close,0.11,10.78%
HIG,4/26/2018,Mar-18,$1.08 ,$1.27 ,After Close,0.19,17.59%
HIG,2/8/2018,Dec-17,$0.74 ,$0.81 ,After Close,0.07,9.46%
HIG,10/23/2017,Sep-17,$0.59 ,$0.60 ,After Close,0.01,1.69%
HIG,7/27/2017,Jun-17,$0.95 ,$1.04 ,After Close,0.09,9.47%
HIG,4/27/2017,Mar-17,$1.02 ,$1.00 ,After Close,-0.02,-1.96%
HIG,2/2/2017,Dec-16,$0.96 ,$1.08 ,After Close,0.12,12.50%
HIG,10/27/2016,Sep-16,$0.95 ,$1.06 ,After Close,0.11,11.58%
HIG,7/28/2016,Jun-16,--,$0.31 ,After Close,-,-
HIG,4/28/2016,Mar-16,$1.03 ,$0.95 ,After Close,-0.08,-7.77%
HIG,2/4/2016,Dec-15,$0.98 ,$1.07 ,After Close,0.09,9.18%
HIG,10/26/2015,Sep-15,$0.98 ,$0.86 ,After Close,-0.12,-12.24%
HIG,7/27/2015,Jun-15,$0.78 ,$0.91 ,After Close,0.13,16.67%
HIG,4/27/2015,Mar-15,$0.97 ,$1.04 ,After Close,0.07,7.22%
HIG,2/2/2015,Dec-14,$0.93 ,$0.96 ,After Close,0.03,3.23%
HIG,10/27/2014,Sep-14,$0.84 ,$1.06 ,After Close,0.22,26.19%
HIG,7/30/2014,Jun-14,$0.68 ,$0.31 ,After Close,-0.37,-54.41%
HIG,4/28/2014,Mar-14,$0.93 ,$1.18 ,After Close,0.25,26.88%
HIG,2/3/2014,Dec-13,$0.90 ,$0.94 ,After Close,0.04,4.44%
HIG,10/28/2013,Sep-13,$0.83 ,$1.03 ,After Close,0.2,24.10%
HIG,7/29/2013,Jun-13,$0.71 ,$0.66 ,After Close,-0.05,-7.04%
HIG,4/29/2013,Mar-13,$0.83 ,$0.92 ,After Close,0.09,10.84%
HIG,2/4/2013,Dec-12,$0.29 ,$0.54 ,After Close,0.25,86.21%
HIG,11/1/2012,Sep-12,$0.82 ,$0.78 ,After Close,-0.04,-4.88%
HIG,8/1/2012,Jun-12,$0.48 ,$0.23 ,After Close,-0.25,-52.08%
HIG,5/2/2012,Mar-12,--,$1.25 ,After Close,-,-
HIG,8/3/2011,Jun-11,--,$0.02 ,After Close,-,-
HIG,5/2/2011,Mar-11,--,$1.16 ,After Close,-,-
HIG,2/2/2011,Dec-10,--,$1.05 ,After Close,-,-
HIG,11/2/2010,Sep-10,--,$1.43 ,After Close,-,-
HIG,2/8/2010,Dec-09,--,$1.47 ,After Close,-,-
HIG,11/3/2009,Sep-09,--,$2.37 ,After Close,-,-
PPL,8/3/2022,Jun-22,$0.29 ,$0.30 ,Before Open,0.01,3.45%
PPL,5/5/2022,Mar-22,$0.40 ,$0.41 ,Before Open,0.01,2.50%
PPL,2/18/2022,Dec-21,$0.30 ,$0.22 ,Before Open,-0.08,-26.67%
PPL,11/4/2021,Sep-21,$0.37 ,$0.36 ,Before Open,-0.01,-2.70%
PPL,8/5/2021,Jun-21,$0.23 ,$0.19 ,Before Open,-0.04,-17.39%
PPL,5/6/2021,Mar-21,$0.71 ,$0.28 ,Before Open,-0.43,-60.56%
PPL,2/18/2021,Dec-20,$0.61 ,$0.59 ,Before Open,-0.02,-3.28%
PPL,11/5/2020,Sep-20,$0.61 ,$0.58 ,Before Open,-0.03,-4.92%
PPL,8/10/2020,Jun-20,$0.56 ,$0.55 ,Before Open,-0.01,-1.79%
PPL,5/8/2020,Mar-20,$0.72 ,$0.67 ,Before Open,-0.05,-6.94%
PPL,2/14/2020,Dec-19,$0.53 ,$0.57 ,Before Open,0.04,7.55%
PPL,11/5/2019,Sep-19,$0.61 ,$0.61 ,Before Open,0,0.00%
PPL,8/6/2019,Jun-19,$0.56 ,$0.58 ,Before Open,0.02,3.57%
PPL,5/2/2019,Mar-19,$0.73 ,$0.70 ,Before Open,-0.03,-4.11%
PPL,2/14/2019,Dec-18,$0.49 ,$0.52 ,Before Open,0.03,6.12%
PPL,11/1/2018,Sep-18,$0.56 ,$0.59 ,Before Open,0.03,5.36%
PPL,8/7/2018,Jun-18,$0.54 ,$0.55 ,Before Open,0.01,1.85%
PPL,5/3/2018,Mar-18,$0.66 ,$0.74 ,Before Open,0.08,12.12%
PPL,2/22/2018,Dec-17,$0.48 ,$0.55 ,Before Open,0.07,14.58%
PPL,11/1/2017,Sep-17,$0.53 ,$0.56 ,Before Open,0.03,5.66%
PPL,8/3/2017,Jun-17,$0.50 ,$0.52 ,Before Open,0.02,4.00%
PPL,5/4/2017,Mar-17,$0.62 ,$0.62 ,Before Open,0,0.00%
PPL,2/1/2017,Dec-16,$0.52 ,$0.60 ,Before Open,0.08,15.38%
PPL,11/1/2016,Sep-16,$0.59 ,$0.63 ,Before Open,0.04,6.78%
PPL,8/9/2016,Jun-16,$0.53 ,$0.56 ,Before Open,0.03,5.66%
PPL,4/28/2016,Mar-16,$0.75 ,$0.67 ,Before Open,-0.08,-10.67%
PPL,2/4/2016,Dec-15,$0.43 ,$0.43 ,Before Open,0,0.00%
PPL,10/29/2015,Sep-15,$0.48 ,$0.51 ,Before Open,0.03,6.25%
PPL,8/3/2015,Jun-15,$0.47 ,$0.49 ,Before Open,0.02,4.26%
PPL,5/7/2015,Mar-15,$0.68 ,$0.77 ,Before Open,0.09,13.24%
PPL,2/5/2015,Dec-14,$0.51 ,$0.58 ,Before Open,0.07,13.73%
PPL,11/4/2014,Sep-14,$0.52 ,$0.54 ,Before Open,0.02,3.85%
PPL,7/31/2014,Jun-14,$0.44 ,$0.53 ,Before Open,0.09,20.45%
PPL,5/1/2014,Mar-14,$0.68 ,$0.80 ,Before Open,0.12,17.65%
PPL,2/6/2014,Dec-13,$0.51 ,$0.60 ,Before Open,0.09,17.65%
PPL,10/31/2013,Sep-13,$0.69 ,$0.66 ,Before Open,-0.03,-4.35%
PPL,8/1/2013,Jun-13,$0.48 ,$0.48 ,Before Open,0,0.00%
PPL,5/2/2013,Mar-13,$0.71 ,$0.71 ,Before Open,0,0.00%
PPL,2/14/2013,Dec-12,$0.46 ,$0.49 ,Before Open,0.03,6.52%
LUV,7/28/2022,Jun-22,$1.17 ,$1.30 ,Before Open,0.13,11.11%
LUV,4/28/2022,Mar-22,($0.34),($0.32),Before Open,0.02,-5.88%
LUV,1/27/2022,Dec-21,$0.05 ,$0.14 ,Before Open,0.09,180.00%
LUV,10/21/2021,Sep-21,($0.27),($0.23),Before Open,0.04,-14.81%
LUV,7/22/2021,Jun-21,($0.21),($0.35),Before Open,-0.14,66.67%
LUV,4/22/2021,Mar-21,($1.82),($1.72),Before Open,0.1,-5.49%
LUV,1/28/2021,Dec-20,($1.69),($1.29),Before Open,0.4,-23.67%
LUV,10/22/2020,Sep-20,($2.44),($1.99),Before Open,0.45,-18.44%
LUV,7/23/2020,Jun-20,($2.53),($2.67),Before Open,-0.14,5.53%
LUV,4/28/2020,Mar-20,($0.48),($0.15),Before Open,0.33,-68.75%
LUV,1/23/2020,Dec-19,$1.11 ,$0.98 ,Before Open,-0.13,-11.71%
LUV,10/24/2019,Sep-19,$1.09 ,$1.23 ,Before Open,0.14,12.84%
LUV,7/25/2019,Jun-19,$1.35 ,$1.37 ,Before Open,0.02,1.48%
LUV,4/25/2019,Mar-19,$0.61 ,$0.70 ,Before Open,0.09,14.75%
LUV,1/24/2019,Dec-18,$1.06 ,$1.17 ,Before Open,0.11,10.38%
LUV,10/25/2018,Sep-18,$1.06 ,$1.08 ,Before Open,0.02,1.89%
LUV,7/26/2018,Jun-18,$1.25 ,$1.26 ,Before Open,0.01,0.80%
LUV,4/26/2018,Mar-18,$0.75 ,$0.75 ,Before Open,0,0.00%
LUV,1/25/2018,Dec-17,$0.76 ,$0.77 ,Before Open,0.01,1.32%
LUV,10/26/2017,Sep-17,$0.87 ,$0.88 ,Before Open,0.01,1.15%
LUV,7/27/2017,Jun-17,$1.20 ,$1.24 ,Before Open,0.04,3.33%
LUV,4/27/2017,Mar-17,$0.62 ,$0.61 ,Before Open,-0.01,-1.61%
LUV,1/26/2017,Dec-16,$0.69 ,$0.74 ,Before Open,0.05,7.25%
LUV,10/26/2016,Sep-16,$0.87 ,$0.93 ,Before Open,0.06,6.90%
LUV,7/21/2016,Jun-16,$1.22 ,$1.19 ,Before Open,-0.03,-2.46%
LUV,4/21/2016,Mar-16,$0.84 ,$0.88 ,Before Open,0.04,4.76%
LUV,1/21/2016,Dec-15,$0.90 ,$0.90 ,Before Open,0,0.00%
LUV,10/22/2015,Sep-15,$0.92 ,$0.94 ,Before Open,0.02,2.17%
LUV,7/23/2015,Jun-15,$1.03 ,$1.03 ,Before Open,0,0.00%
LUV,4/23/2015,Mar-15,$0.64 ,$0.66 ,Before Open,0.02,3.13%
LUV,1/22/2015,Dec-14,$0.54 ,$0.59 ,Before Open,0.05,9.26%
LUV,10/23/2014,Sep-14,$0.53 ,$0.55 ,Before Open,0.02,3.77%
LUV,7/24/2014,Jun-14,$0.61 ,$0.70 ,Before Open,0.09,14.75%
LUV,4/24/2014,Mar-14,$0.16 ,$0.18 ,Before Open,0.02,12.50%
LUV,1/23/2014,Dec-13,$0.28 ,$0.33 ,Before Open,0.05,17.86%
LUV,10/24/2013,Sep-13,$0.32 ,$0.34 ,Before Open,0.02,6.25%
LUV,7/25/2013,Jun-13,$0.39 ,$0.38 ,Before Open,-0.01,-2.56%
LUV,4/25/2013,Mar-13,$0.03 ,$0.07 ,Before Open,0.04,133.33%
LUV,1/24/2013,Dec-12,$0.07 ,$0.09 ,Before Open,0.02,28.57%
LUV,10/18/2012,Sep-12,$0.12 ,$0.13 ,Before Open,0.01,8.33%
WST,7/28/2022,Jun-22,$2.19 ,$2.47 ,Before Open,0.28,12.79%
WST,4/28/2022,Mar-22,$2.18 ,$2.30 ,Before Open,0.12,5.50%
WST,2/17/2022,Dec-21,$1.92 ,$2.04 ,Before Open,0.12,6.25%
WST,10/28/2021,Sep-21,$1.82 ,$2.06 ,Before Open,0.24,13.19%
WST,7/29/2021,Jun-21,$1.74 ,$2.46 ,Before Open,0.72,41.38%
WST,4/29/2021,Mar-21,$1.42 ,$2.05 ,Before Open,0.63,44.37%
WST,2/18/2021,Dec-20,$1.13 ,$1.34 ,Before Open,0.21,18.58%
WST,10/22/2020,Sep-20,$1.01 ,$1.15 ,Before Open,0.14,13.86%
WST,7/23/2020,Jun-20,$0.91 ,$1.25 ,Before Open,0.34,37.36%
WST,4/23/2020,Mar-20,$0.82 ,$1.01 ,Before Open,0.19,23.17%
WST,2/13/2020,Dec-19,$0.72 ,$0.82 ,Before Open,0.1,13.89%
WST,10/24/2019,Sep-19,$0.71 ,$0.79 ,Before Open,0.08,11.27%
WST,7/25/2019,Jun-19,$0.72 ,$0.89 ,Before Open,0.17,23.61%
WST,4/25/2019,Mar-19,$0.66 ,$0.74 ,Before Open,0.08,12.12%
WST,2/14/2019,Dec-18,$0.72 ,$0.73 ,Before Open,0.01,1.39%
WST,10/25/2018,Sep-18,$0.71 ,$0.76 ,Before Open,0.05,7.04%
WST,7/26/2018,Jun-18,$0.65 ,$0.70 ,Before Open,0.05,7.69%
WST,4/26/2018,Mar-18,$0.64 ,$0.62 ,Before Open,-0.02,-3.13%
WST,2/15/2018,Dec-17,$0.62 ,$0.64 ,Before Open,0.02,3.23%
WST,10/26/2017,Sep-17,$0.53 ,$0.67 ,Before Open,0.14,26.42%
WST,7/27/2017,Jun-17,$0.65 ,$0.51 ,Before Open,-0.14,-21.54%
WST,4/27/2017,Mar-17,$0.55 ,$0.60 ,Before Open,0.05,9.09%
WST,2/16/2017,Dec-16,$0.55 ,$0.54 ,Before Open,-0.01,-1.82%
WST,10/27/2016,Sep-16,$0.52 ,$0.53 ,Before Open,0.01,1.92%
WST,7/28/2016,Jun-16,$0.56 ,$0.59 ,Before Open,0.03,5.36%
WST,4/28/2016,Mar-16,$0.52 ,$0.53 ,Before Open,0.01,1.92%
